0	37
37	82
82	526
526	564
564	799
799	840
840	960
960	1012
1012	1069
1069	1092
1092	1132
1132	1177
1177	1234
1234	1405
1405	1959
1959	2181
2181	2310
2310	2361
2361	2436
2436	2482
2482	2727
2727	2791
2791	2892
2892	3087
3087	3121
3121	3144
3144	3382
3382	3655
3655	3685
3685	3709
3709	3892
3892	4717
4717	4762
4762	4837
4837	4890
4890	5026
5026	5080
5080	5409
5409	5449
5449	5587
5587	5631
5631	5896
5896	5946
5946	6171
6171	6237
6237	6415
6415	6466
6466	6649
6649	6754
6754	7024
7024	7168
7168	7213
7213	7636
7636	7680
7680	7833
7833	7885
7885	8292
8292	8326
8326	8562
8562	8599
8599	9030
9030	9046
9046	9069
9069	9232
9232	9781
9781	9820
9820	9841
9841	10150
10150	10201
10201	10677
10677	10881
10881	10915
10915	11176
11176	11862
11862	11905
11905	12304
12304	12325
12325	12343
12343	12370
12370	12397
