0	191
191	353
353	475
475	540
540	651
651	726
726	742
742	786
786	822
822	849
849	898
898	1043
1043	1226
1226	1311
1311	1512
1512	2105
2105	2247
2247	2413
2413	2595
2595	2720
2720	2888
2888	2975
2975	3059
3059	3110
3110	3156
3156	3261
3261	3306
3306	3393
3393	3531
3531	3647
3647	3750
3750	3876
3876	3975
3975	4049
4049	4133
4133	4199
4199	4275
4275	4444
4444	4531
4531	4675
4675	4785
4785	4839
4839	4882
4882	4924
4924	4991
4991	5102
5102	5194
5194	5250
5250	5298
5298	5333
5333	5386
5386	5503
5503	5535
5535	5579
5579	5689
5689	5786
5786	5840
5840	5896
5896	6029
6029	6063
6063	6118
6118	6160
6160	6222
6222	6273
6273	6336
6336	6413
6413	6472
6472	6523
6523	6566
6566	6750
6750	6814
6814	6955
6955	7150
7150	7296
7296	7373
7373	7480
7480	7568
7568	7610
7610	7638
7638	7667
7667	7713
7713	7785
7785	7946
7946	8212
8212	8302
8302	8422
8422	8568
8568	8617
8617	8649
8649	8700
8700	8755
8755	8812
8812	9385
9385	9508
9508	9621
9621	9783
9783	9992
9992	10097
10097	10248
10248	10462
10462	10580
10580	10645
10645	10695
10695	10855
10855	10921
10921	10966
10966	11015
11015	11091
11091	11164
11164	11274
11274	11369
11369	11457
11457	11606
11606	11726
11726	11799
11799	11878
11878	11949
11949	12045
12045	12130
12130	12293
12293	12493
12493	12590
12590	12679
12679	12854
12854	13001
13001	13122
13122	13296
13296	13367
13367	13580
13580	13707
13707	13816
13816	13995
13995	14111
14111	14208
14208	14323
14323	14357
14357	14422
14422	14558
14558	14630
14630	15160
15160	15206
15206	15300
15300	15488
15488	15566
15566	15799
15799	16623
16623	16776
16776	16849
16849	16924
16924	17132
17132	17220
17220	17334
17334	17359
17359	17411
17411	17449
17449	17539
17539	17562
17562	17594
17594	17618
17618	17673
17673	17709
17709	17740
17740	17781
17781	17840
17840	17927
17927	18023
18023	18089
18089	18197
18197	18369
18369	18440
18440	18466
18466	18503
18503	18536
18536	18565
18565	18645
18645	19030
19030	19265
19265	19334
19334	19515
19515	19694
19694	19849
19849	20047
20047	20104
20104	20134
20134	20222
20222	20313
20313	20411
20411	20557
20557	20676
20676	20845
20845	20977
20977	21134
21134	21194
21194	21257
21257	21314
21314	21358
21358	21407
21407	21478
21478	21582
21582	21684
21684	21783
21783	21889
21889	21991
21991	22292
22292	22812
22812	23434
23434	23521
23521	23634
23634	23882
23882	23961
23961	24159
24159	24322
24322	24460
24460	24743
24743	24951
24951	25026
25026	25198
25198	25275
25275	25342
25342	25426
25426	25482
25482	25678
25678	25789
25789	25835
25835	25889
25889	25986
25986	26122
26122	26233
26233	26515
26515	26602
26602	26736
26736	26845
26845	26905
26905	26988
26988	27137
27137	27327
27327	28306
28306	28386
28386	28436
28436	28543
28543	28707
28707	29004
29004	29163
29163	29356
29356	29408
29408	29463
29463	29594
29594	29682
29682	29859
29859	29922
29922	30014
30014	30066
30066	30116
30116	30286
30286	30423
30423	30549
30549	30624
30624	30709
30709	30883
30883	30972
30972	31130
31130	31305
31305	31583
31583	31698
31698	31812
31812	32079
32079	32315
32315	32376
32376	32488
32488	32657
32657	32748
32748	32845
32845	33001
33001	33068
33068	33175
33175	33259
33259	33332
33332	33376
33376	33438
33438	33547
33547	33680
33680	33829
33829	33976
33976	34070
34070	34168
34168	34275
34275	34359
34359	34510
34510	34717
34717	34899
34899	35013
35013	35231
35231	35960
35960	36069
36069	36188
36188	36583
36583	36720
36720	37058
37058	37409
37409	37642
37642	37776
37776	38354
38354	38773
38773	38799
38799	38836
38836	38869
38869	38897
38897	38977
38977	38994
38994	39229
39229	39465
39465	39556
39556	39699
39699	40231
40231	40336
40336	40776
40776	40898
40898	41041
41041	41425
41425	41597
41597	42180
42180	42351
42351	42483
42483	42597
42597	42750
42750	43008
43008	43023
43023	43100
43100	43251
43251	43558
43558	43653
43653	43891
43891	44142
44142	44498
44498	44639
44639	44776
44776	44909
44909	45050
45050	45230
45230	45339
45339	45484
45484	45635
45635	45731
45731	45850
45850	45954
45954	46254
46254	46460
46460	46643
46643	46721
46721	46752
46752	46836
46836	47025
47025	47245
47245	47392
47392	47445
47445	47488
47488	47544
47544	47637
47637	47784
47784	47945
47945	48062
48062	48230
48230	48609
48609	48778
48778	48925
48925	49099
49099	49238
49238	49331
49331	49388
49388	49467
49467	49587
49587	49854
49854	50019
50019	50178
50178	50515
50515	50604
50604	50713
50713	50856
50856	50959
50959	51056
51056	51190
51190	51324
51324	51640
51640	51832
51832	51922
51922	52094
52094	52503
52503	52686
52686	52848
52848	52955
52955	53123
53123	53278
53278	53391
53391	53583
53583	53717
53717	53810
53810	53873
53873	53923
53923	54014
54014	54086
54086	54174
54174	54391
54391	54526
54526	54613
54613	54682
54682	54727
54727	54981
54981	55550
55550	55750
55750	55816
55816	55892
55892	56019
56019	56218
56218	56371
56371	56621
56621	56967
56967	57075
57075	57150
57150	57337
57337	57455
57455	57591
57591	57673
57673	57784
57784	58044
58044	58101
58101	58183
58183	58257
58257	58306
58306	58387
58387	58462
58462	58523
58523	58568
58568	58637
58637	58695
58695	58764
58764	58825
58825	59305
59305	59555
59555	59695
59695	59929
59929	60021
60021	60334
60334	60412
60412	60557
60557	60633
60633	60924
60924	61188
61188	61261
61261	61336
61336	61388
61388	61425
61425	61461
61461	61499
61499	61523
61523	61554
61554	61620
61620	61655
61655	61681
61681	61720
61720	61747
61747	61897
61897	61992
61992	62049
