0	51
51	100
100	169
169	190
190	240
240	270
270	298
298	346
346	378
378	394
394	438
438	484
484	567
567	607
607	681
681	711
711	730
730	749
749	789
789	804
804	846
846	866
866	882
882	949
949	967
967	988
988	1021
1021	1054
1054	1092
1092	1125
1125	1181
1181	1209
1209	1248
1248	1269
1269	1306
1306	1404
1404	1443
1443	1539
1539	1580
1580	1611
1611	1656
1656	1702
1702	1734
1734	1797
1797	1866
1866	1948
1948	1981
1981	2008
2008	2056
2056	2082
2082	2104
2104	2140
2140	2182
2182	2210
2210	2235
2235	2276
2276	2302
2302	2331
2331	2375
2375	2472
2472	2502
2502	2563
2563	2580
2580	2628
2628	2650
2650	2680
2680	2743
