0	695
695	730
730	777
777	821
821	914
914	959
959	1095
1095	1229
1229	1317
1317	1451
1451	1637
1637	1750
1750	1819
1819	2534
2534	3305
3305	3590
3590	3689
3689	4019
4019	4348
4348	4631
4631	4843
4843	4958
4958	5186
5186	5674
5674	6263
6263	7128
7128	7249
7249	7474
7474	8103
8103	8406
8406	8848
8848	9353
9353	9873
9873	9957
9957	10264
10264	10781
10781	11201
11201	11273
11273	12244
12244	12691
12691	13176
13176	13454
13454	13963
13963	14859
14859	14990
14990	15238
15238	15471
15471	16125
16125	16349
16349	16542
16542	16704
16704	16965
16965	17182
17182	17227
17227	17271
17271	17316
17316	17969
17969	18298
18298	18569
18569	18910
18910	19278
19278	20666
20666	20799
20799	21036
21036	21305
21305	21629
21629	22316
22316	23389
23389	23895
23895	24111
24111	24249
24249	24331
24331	24502
24502	24618
24618	24664
24664	24697
24697	24900
24900	25253
25253	25596
25596	25811
25811	26066
26066	26213
26213	27257
27257	27320
27320	27367
27367	27430
27430	27526
27526	27732
27732	27773
27773	27810
27810	27848
27848	27887
27887	28107
28107	28202
28202	28383
28383	28534
28534	28772
28772	29077
29077	29225
29225	29475
29475	29793
29793	30278
30278	30778
30778	31136
31136	31432
31432	31490
31490	31752
31752	31996
31996	32054
32054	32099
32099	32154
32154	32960
32960	33013
33013	34876
34876	35665
35665	35920
35920	36364
36364	36504
36504	36540
36540	37307
37307	37612
37612	38767
38767	38867
38867	39628
39628	39706
39706	39758
39758	39839
39839	39914
39914	39969
39969	40120
40120	40172
40172	40227
40227	40306
40306	40484
40484	40643
40643	41033
41033	41210
41210	42405
42405	43013
43013	43334
43334	43499
43499	43969
43969	44044
44044	44099
44099	44183
44183	44260
44260	44494
44494	44649
44649	44810
44810	44940
44940	45121
45121	45371
45371	45406
45406	45468
45468	45578
45578	45678
45678	45758
45758	45836
45836	46097
46097	46295
46295	46362
46362	47033
47033	47320
47320	47526
47526	47786
47786	47893
47893	48053
48053	48111
48111	48270
48270	48505
48505	48700
48700	49015
49015	49123
49123	49192
49192	49237
49237	49757
49757	51319
51319	51452
51452	51785
51785	51865
51865	52347
52347	52484
52484	52635
52635	52792
52792	52933
52933	53343
53343	53554
53554	54054
54054	54621
54621	55036
55036	55585
55585	55948
55948	57043
57043	57338
57338	57664
57664	58072
58072	58297
58297	59267
59267	59469
59469	59719
59719	59774
59774	60036
60036	60173
60173	61258
61258	62682
62682	62998
62998	63210
63210	63552
63552	64632
64632	64755
64755	66220
66220	66597
66597	66749
66749	68249
68249	68326
68326	68974
68974	69276
69276	69962
69962	70255
70255	70892
70892	71144
71144	71539
71539	71858
71858	71941
71941	72341
72341	72512
72512	72715
72715	72942
72942	73122
73122	73277
73277	73333
73333	73357
73357	73383
73383	73457
73457	73494
73494	73534
73534	73667
73667	73711
73711	73816
73816	74017
74017	74335
74335	74403
74403	74691
74691	74797
74797	74947
74947	75159
75159	75317
75317	75993
75993	76377
76377	76662
76662	77558
77558	77725
77725	78141
78141	78258
78258	79746
79746	80896
80896	80915
80915	81023
81023	81153
