0	33
33	51
51	93
93	129
129	162
162	213
213	234
234	270
270	303
303	318
318	333
333	354
354	423
423	444
444	459
459	480
480	510
510	525
525	540
540	564
564	579
579	600
600	624
624	645
645	660
660	675
675	693
693	708
708	726
726	741
741	759
759	777
777	792
792	810
810	852
852	885
885	915
915	942
942	978
978	1002
1002	1038
1038	1083
1083	1113
1113	1134
1134	1173
1173	1209
1209	1227
1227	1260
1260	1278
1278	1293
1293	1314
1314	1329
1329	1344
1344	1359
1359	1395
1395	1410
1410	1428
1428	1443
1443	1461
1461	1476
1476	1491
1491	1506
1506	1536
1536	1563
1563	1578
1578	1593
1593	1617
1617	1636
1636	1671
1671	1698
1698	1722
1722	1767
1767	1830
1830	1845
1845	1863
1863	1878
1878	1905
1905	1929
1929	1998
1998	2019
2019	2034
2034	2049
2049	2064
2064	2079
2079	2097
2097	2112
2112	2130
2130	2145
2145	2160
2160	2175
2175	2190
2190	2214
2214	2244
2244	2265
2265	2280
2280	2298
2298	2343
2343	2361
2361	2397
2397	2427
2427	2451
2451	2481
2481	2496
2496	2514
2514	2532
2532	2547
2547	2562
2562	2577
2577	2592
2592	2607
2607	2622
2622	2643
2643	2658
2658	2673
2673	2691
2691	2718
2718	2733
2733	2757
2757	2784
2784	2799
2799	2823
2823	2838
2838	2913
2913	3004
3004	3054
3054	3090
3090	3105
3105	3120
3120	3141
3141	3160
3160	3180
3180	3195
3195	3213
3213	3264
3264	3291
3291	3312
3312	3366
3366	3474
3474	3483
