0	97
97	256
256	472
472	603
603	706
706	743
743	756
756	776
776	801
801	815
815	828
828	855
855	871
871	898
898	913
913	943
943	983
983	1001
1001	1017
1017	1031
1031	1044
1044	1071
1071	1117
1117	1182
1182	1205
1205	1227
1227	1241
1241	1255
1255	1270
1270	1299
1299	1347
1347	1410
1410	1435
1435	1464
1464	1489
1489	1534
1534	1552
1552	1633
1633	1723
1723	1745
1745	2055
2055	2083
2083	2223
2223	2257
2257	2644
2644	2723
2723	3196
3196	3433
3433	3635
3635	3831
3831	4203
4203	4228
4228	4343
4343	4372
4372	4503
4503	4685
4685	4728
4728	4741
4741	4757
4757	4775
4775	4789
4789	4806
4806	4845
4845	4863
4863	4905
4905	4921
4921	4935
4935	5370
5370	5532
5532	5573
5573	5586
5586	5606
5606	5633
5633	5647
5647	5672
5672	5708
5708	5726
5726	5746
5746	5764
5764	5813
5813	5829
5829	5859
5859	5877
5877	5912
5912	5946
5946	5960
5960	5994
5994	6020
6020	6034
6034	6884
6884	7025
7025	7054
7054	7193
7193	7328
