0	700
700	1424
1424	1536
1536	1619
1619	2094
2094	2227
2227	2382
2382	2560
2560	2767
2767	3001
3001	3074
3074	3301
3301	3646
3646	3904
3904	4012
4012	4407
4407	4453
4453	4509
4509	4571
4571	4589
4589	4616
4616	4631
4631	4753
4753	4987
4987	5806
5806	5824
5824	5848
5848	5872
5872	6094
6094	6120
6120	6239
6239	6265
6265	6538
6538	6784
6784	6940
6940	6967
6967	6998
6998	7300
7300	7618
7618	7793
7793	8146
8146	8194
8194	8958
8958	9128
9128	9321
9321	9918
9918	9932
9932	9997
9997	11277
11277	11322
11322	12151
12151	13671
13671	13899
13899	14005
14005	14211
14211	14226
14226	14387
14387	14617
14617	14638
14638	14800
14800	14873
14873	14902
14902	14934
14934	14959
14959	15001
15001	15083
15083	15205
15205	15515
15515	15619
15619	15645
15645	15806
15806	15861
15861	15896
15896	16056
16056	16135
16135	16149
16149	16245
16245	16313
16313	16448
16448	16503
16503	16787
16787	16803
16803	16832
16832	16845
16845	17038
17038	17113
17113	17152
17152	17235
17235	17397
17397	17548
17548	17571
17571	17585
17585	17663
17663	18069
18069	18100
