7973	7975
8301	8303
8343	8345
8557	8559
9379	9381
9415	9417
9552	9556
9673	9674
9727	9730
9803	9806
9877	9881
10066	10067
10959	10960
11005	11006
11169	11170
11213	11214
11289	11290
11339	11340
11403	11404
12077	12079
12138	12140
12172	12174
12302	12303
12349	12350
12400	12401
13549	13550
13600	13601
13665	13666
13719	13720
13789	13790
13830	13831
13849	13850
13885	13886
14890	14891
15002	15003
15054	15055
15234	15235
15289	15290
15413	15414
15459	15460
17578	17580
17895	17897
20062	20063
20101	20102
20385	20386
20437	20438
20896	20897
20958	20959
21272	21273
21323	21324
21620	21621
23321	23324
23421	23422
23482	23483
26825	26826
27558	27562
28143	28145
28347	28349
28413	28416
32359	32360
32448	32449
32535	32536
32596	32597
32635	32636
32752	32753
32801	32802
33732	33734
33880	33883
34611	34615
34656	34659
34782	34786
34837	34840
34965	34966
35014	35015
35240	35241
35268	35269
36083	36085
36267	36270
36725	36726
36776	36777
36914	36915
36957	36958
37085	37086
37147	37148
37226	37227
37256	37257
37315	37316
37386	37388
37420	37423
37472	37473
37516	37517
37616	37618
37881	37885
40386	40387
40442	40443
40680	40681
40708	40710
40735	40736
40860	40861
40909	40910
40969	40970
41052	41053
41068	41069
41092	41093
45589	45591
45702	45704
46064	46066
46345	46347
46461	46465
46556	46558
46588	46590
47321	47323
48137	48139
48208	48210
49195	49198
49581	49583
49781	49785
50153	50154
50196	50197
50411	50412
50433	50434
50932	50934
51013	51015
52306	52309
52756	52759
53585	53586
53972	53973
54005	54006
57014	57015
