73	76
199	200
283	284
314	315
366	367
470	471
488	489
528	529
550	551
594	595
653	654
743	744
778	779
816	817
863	864
894	895
943	944
968	969
1001	1002
1038	1039
1086	1087
1144	1145
1197	1198
1253	1254
1308	1309
1370	1371
1444	1445
1543	1544
1605	1606
1668	1669
1759	1760
1771	1772
1785	1786
1800	1801
1812	1813
1822	1823
1839	1840
1850	1851
1874	1875
1880	1881
1887	1888
1894	1895
1901	1902
1929	1930
1987	1988
2069	2070
2154	2155
2216	2217
2269	2270
2315	2316
2392	2393
2457	2458
2524	2525
2550	2551
2611	2612
2688	2689
2727	2728
2789	2790
2854	2855
2922	2923
2945	2946
3028	3029
3065	3066
3197	3198
3285	3286
3298	3299
3313	3314
3394	3396
3483	3485
