23	24
52	54
178	180
253	255
264	265
604	605
611	613
705	706
711	712
797	799
816	817
920	921
987	988
1065	1066
1290	1291
1292	1293
1365	1366
1367	1368
1388	1389
1646	1647
1733	1734
1997	1998
2050	2051
2065	2066
2144	2146
2252	2254
2334	2336
2354	2355
2520	2521
2556	2557
2781	2782
2846	2847
2868	2869
2973	2975
3105	3107
3143	3144
3179	3181
3217	3218
3307	3308
3380	3381
3412	3413
3602	3603
3708	3709
3786	3787
3851	3852
3939	3940
4031	4032
4051	4052
4144	4145
4251	4252
4314	4315
4428	4430
4556	4557
4582	4583
